,itemIds,top-10 scores
867530,"[47, 3610, 4413, 1432, 2015, 2186, 3013, 111, 3138, 2012]","[0.039214034, 0.037525225, 0.035213046, 0.034548387, 0.033388283, 0.032780863, 0.03255269, 0.031462442, 0.031293035, 0.031096885]"
2463140,"[1553, 3009, 2525, 78, 3593, 2009, 3736, 3444, 3403, 1790]","[0.05082154, 0.04718832, 0.046080183, 0.04543281, 0.044276457, 0.04415544, 0.044009607, 0.04179883, 0.041363906, 0.04131678]"
2162495,"[28, 1632, 1905, 104, 1810, 4454, 3276, 406, 2348, 4267]","[0.05137788, 0.04427514, 0.043231286, 0.042085484, 0.041029535, 0.040505517, 0.040137734, 0.039542753, 0.03858201, 0.038396355]"
769919,"[1305, 213, 2660, 26, 2072, 3181, 1441, 2057, 2441, 986]","[0.051131915, 0.04526215, 0.04444802, 0.040513597, 0.040157963, 0.039346773, 0.039307985, 0.039306734, 0.038144123, 0.038101383]"
1833771,"[4144, 3439, 1744, 2350, 993, 30, 3814, 4027, 341, 2533]","[0.045772687, 0.04290079, 0.04067881, 0.039009146, 0.038963772, 0.03649913, 0.036320854, 0.03593939, 0.035811745, 0.03570215]"
2287893,"[2532, 2660, 2462, 4043, 798, 3084, 3972, 985, 3268, 3098]","[0.046679232, 0.043735072, 0.04233987, 0.041302696, 0.040938053, 0.04057698, 0.037583895, 0.036895156, 0.03678804, 0.03629699]"
2219702,"[1110, 517, 730, 942, 660, 1428, 1571, 1329, 907, 3312]","[0.06318357, 0.058002274, 0.054255567, 0.052456845, 0.047283523, 0.04706854, 0.04688374, 0.04650738, 0.045790266, 0.04512922]"
1345925,"[1134, 751, 3538, 1075, 607, 345, 670, 1682, 3936, 1282]","[0.043973356, 0.043407027, 0.04251317, 0.040846393, 0.040746648, 0.040252443, 0.03914249, 0.039107632, 0.039076902, 0.037872985]"
2158161,"[359, 1983, 2705, 2033, 2395, 3515, 1096, 2938, 3966, 2533]","[0.04536427, 0.04255064, 0.038824685, 0.038712606, 0.038644355, 0.03851839, 0.037802786, 0.036026083, 0.035515837, 0.03437726]"
336899,"[798, 299, 3222, 4392, 607, 1467, 413, 2981, 4247, 2949]","[0.056022476, 0.05523788, 0.053331394, 0.052656185, 0.051398054, 0.04814461, 0.045393247, 0.04500024, 0.04489417, 0.044260524]"
568786,"[3579, 1307, 846, 607, 3368, 78, 788, 4380, 2348, 2955]","[0.043518875, 0.03761214, 0.034600526, 0.033944044, 0.03357378, 0.033394266, 0.030904183, 0.030366775, 0.030097036, 0.029719153]"
2145510,"[1096, 4043, 1216, 3423, 3824, 956, 533, 4214, 3581, 3181]","[0.05400745, 0.04293307, 0.041734137, 0.03998281, 0.039695635, 0.03868596, 0.037047394, 0.03576732, 0.03514431, 0.03402301]"
735775,"[2139, 1708, 1664, 2803, 3170, 2749, 4141, 1220, 3084, 3355]","[0.05053528, 0.04640542, 0.043573912, 0.03729389, 0.03707763, 0.036851313, 0.036300894, 0.035818595, 0.03511039, 0.034458764]"
66355,"[2771, 1659, 2955, 2594, 3684, 474, 1222, 4377, 3420, 26]","[0.0430439, 0.04206894, 0.041055348, 0.039018378, 0.038911007, 0.03864133, 0.037696235, 0.037686855, 0.03762646, 0.037117556]"
998715,"[257, 2137, 2803, 452, 4256, 621, 1298, 1854, 908, 668]","[0.054588675, 0.052746575, 0.047395676, 0.045057807, 0.043122187, 0.04262021, 0.042092018, 0.041239835, 0.04098897, 0.04090052]"
279263,"[3923, 563, 3999, 2967, 1610, 789, 2852, 894, 84, 3942]","[0.047269784, 0.042815894, 0.041821185, 0.041580126, 0.041170705, 0.03844991, 0.038183518, 0.037915938, 0.037392605, 0.037365306]"
2015680,"[30, 3903, 2590, 1428, 3151, 3315, 1467, 1692, 2136, 143]","[0.06206984, 0.055878405, 0.052115433, 0.049136516, 0.049118232, 0.048612863, 0.04645674, 0.045931965, 0.04515117, 0.04477903]"
2596859,"[1728, 4290, 3599, 3190, 1585, 3453, 3404, 57, 1401, 717]","[0.04507386, 0.04469065, 0.043522812, 0.04290857, 0.04205758, 0.041399896, 0.03903668, 0.038980007, 0.03876202, 0.037887547]"
552955,"[1975, 2423, 4315, 789, 2200, 3368, 1027, 1138, 232, 2960]","[0.05909549, 0.05570058, 0.054144293, 0.04833021, 0.04704269, 0.04626293, 0.045165583, 0.044656076, 0.04364149, 0.042823687]"
631326,"[2809, 3320, 749, 3239, 2804, 2638, 1509, 4127, 505, 2209]","[0.041896828, 0.041854624, 0.039980657, 0.03807661, 0.037512295, 0.03708697, 0.035265084, 0.034950513, 0.033725396, 0.033627935]"
1608110,"[2385, 3888, 676, 3269, 3942, 3207, 3887, 4031, 789, 3190]","[0.060728785, 0.059097692, 0.0511369, 0.048828475, 0.048352268, 0.0467271, 0.04635782, 0.045356404, 0.045278855, 0.043615002]"
2035387,"[1602, 3009, 2775, 2051, 3394, 3714, 1925, 248, 1022, 3078]","[0.055828378, 0.054041404, 0.050486054, 0.049769666, 0.04892049, 0.045080546, 0.043615658, 0.04296285, 0.04289551, 0.04282725]"
2053943,"[1744, 1561, 993, 1289, 2470, 571, 2269, 4266, 3890, 189]","[0.054542363, 0.05120586, 0.049980354, 0.049149647, 0.047260977, 0.04668189, 0.045659374, 0.045180924, 0.04500945, 0.043772798]"
2600652,"[1021, 3611, 3942, 3174, 4402, 1102, 1299, 3170, 2167, 1547]","[0.052118916, 0.05057383, 0.048879135, 0.04700328, 0.044565465, 0.04376485, 0.04323391, 0.042795807, 0.039368585, 0.038438104]"
1817066,"[3253, 1798, 2095, 3605, 3638, 2660, 2200, 571, 3579, 2913]","[0.045399252, 0.040567234, 0.039826673, 0.03828943, 0.0373723, 0.037242364, 0.03638128, 0.036240842, 0.03585188, 0.034561787]"
1896980,"[26, 1412, 406, 1174, 2533, 1144, 535, 143, 171, 4067]","[0.078728825, 0.058453552, 0.055165377, 0.052215382, 0.05027091, 0.04757146, 0.04748128, 0.046639204, 0.0464445, 0.04634762]"
627163,"[1202, 2595, 331, 2889, 4488, 2372, 290, 2539, 4380, 2771]","[0.040140446, 0.03992751, 0.03901122, 0.038926832, 0.033197943, 0.032705832, 0.03158576, 0.030903433, 0.030812, 0.030562751]"
2613644,"[1810, 4123, 331, 2441, 2823, 118, 1066, 2095, 3324, 937]","[0.06878795, 0.048216127, 0.045972608, 0.045418035, 0.045290183, 0.044442236, 0.042847045, 0.04222806, 0.04140342, 0.04010206]"
1981935,"[3972, 3265, 2905, 2009, 2051, 3763, 3796, 1615, 1664, 561]","[0.054446, 0.05178773, 0.043900125, 0.039598044, 0.038817894, 0.038268156, 0.038241647, 0.03690165, 0.036384515, 0.036026567]"
415150,"[3487, 3379, 1373, 2690, 4472, 3015, 4353, 2698, 3765, 1329]","[0.052477166, 0.04485906, 0.042270426, 0.042200055, 0.040850632, 0.039758097, 0.03899468, 0.038854435, 0.038807638, 0.03811857]"
843958,"[4043, 1066, 886, 442, 4284, 3763, 1255, 2866, 2660, 482]","[0.06598904, 0.05993347, 0.05810387, 0.054047316, 0.052354272, 0.049331862, 0.047905743, 0.04768536, 0.047417317, 0.046314523]"
301484,"[4135, 3371, 4442, 486, 341, 1974, 3035, 4042, 3523, 1595]","[0.057667684, 0.048349164, 0.04773018, 0.04636822, 0.046042275, 0.046040017, 0.044859353, 0.043275326, 0.0430328, 0.042848893]"
564134,"[3860, 2986, 4266, 1289, 1867, 3223, 406, 2112, 2989, 166]","[0.057375416, 0.052173387, 0.047999475, 0.046872027, 0.046824362, 0.046193667, 0.045704283, 0.045516104, 0.0449034, 0.044666264]"
2198017,"[533, 3920, 1289, 832, 1865, 3148, 2152, 3640, 3331, 956]","[0.063330956, 0.05601457, 0.045919962, 0.04367747, 0.043205068, 0.04263361, 0.041577514, 0.040796593, 0.040101364, 0.0396772]"
1526618,"[1975, 2360, 1359, 4100, 3862, 3938, 660, 2000, 661, 551]","[0.04874887, 0.043209426, 0.042532418, 0.04229987, 0.041546382, 0.040458314, 0.040075608, 0.03884768, 0.036016002, 0.035538528]"
2556412,"[1821, 30, 3128, 4302, 3368, 3216, 3623, 2457, 2890, 759]","[0.053558446, 0.052851293, 0.04980553, 0.04265339, 0.041752502, 0.04124324, 0.040919278, 0.0398169, 0.039498333, 0.03934253]"
2195785,"[1666, 4078, 2136, 4031, 2899, 3496, 3743, 3404, 2331, 3347]","[0.04917747, 0.045988884, 0.042492352, 0.040439066, 0.03836534, 0.038033284, 0.037728667, 0.03738454, 0.03629599, 0.035380572]"
1720996,"[3960, 4490, 723, 1703, 1972, 3414, 4040, 1220, 2900, 1693]","[0.04562247, 0.04153648, 0.039169732, 0.039031442, 0.038589396, 0.038461536, 0.037476886, 0.037278805, 0.0364151, 0.035921156]"
2412999,"[3864, 4393, 2505, 197, 3216, 3320, 1661, 3958, 240, 3192]","[0.05326089, 0.047173437, 0.046823915, 0.04594958, 0.044741295, 0.043083884, 0.042975754, 0.042823467, 0.041283198, 0.040779974]"
544936,"[329, 2949, 3324, 2965, 2290, 2554, 3198, 1359, 3135, 953]","[0.05219107, 0.045313485, 0.044913918, 0.04012353, 0.039963864, 0.039896823, 0.03968989, 0.038249973, 0.037136193, 0.036736306]"
1012134,"[674, 1299, 413, 2095, 2528, 3355, 3310, 191, 2967, 4127]","[0.054144915, 0.05057587, 0.049084987, 0.04755875, 0.04629697, 0.04401985, 0.04398841, 0.04124498, 0.03911656, 0.038622536]"
1901591,"[4267, 571, 894, 2495, 986, 3888, 1110, 554, 4056, 4266]","[0.052640866, 0.049221907, 0.04686761, 0.046788674, 0.0447406, 0.043702286, 0.043458827, 0.042969864, 0.04228653, 0.039985023]"
299178,"[2913, 4356, 1375, 2182, 2290, 1865, 4341, 3368, 30, 232]","[0.07365149, 0.050908986, 0.050465133, 0.050355855, 0.04897467, 0.047774006, 0.04765426, 0.04679211, 0.044938806, 0.044424936]"
66877,"[122, 1804, 299, 1833, 1867, 3670, 3331, 942, 1476, 4256]","[0.04658239, 0.045250505, 0.044533085, 0.0433087, 0.043200064, 0.04291456, 0.0420485, 0.041470636, 0.041161526, 0.039667357]"
655504,"[723, 17, 3170, 859, 1134, 1075, 1525, 670, 2012, 2519]","[0.04429107, 0.043900616, 0.04225049, 0.040609084, 0.03931232, 0.03764562, 0.036975913, 0.035611365, 0.034740187, 0.03471081]"
1132958,"[3532, 185, 1293, 789, 494, 341, 3573, 3321, 1299, 77]","[0.046343323, 0.04622361, 0.044982232, 0.04224549, 0.041215435, 0.04067867, 0.04011283, 0.03982566, 0.036498126, 0.035540886]"
183629,"[1590, 2660, 4369, 1307, 3368, 4127, 1027, 2960, 1843, 818]","[0.05145601, 0.050182253, 0.04650286, 0.044513043, 0.043364003, 0.041649573, 0.041035872, 0.03977719, 0.039653957, 0.037569027]"
295154,"[2660, 312, 2182, 3890, 822, 2938, 3875, 580, 2942, 3181]","[0.067155406, 0.051266667, 0.050098434, 0.045678463, 0.045127466, 0.04263005, 0.042541638, 0.041507177, 0.03949688, 0.037295677]"
1590722,"[408, 2149, 1543, 990, 3742, 3624, 1798, 668, 83, 2167]","[0.06207203, 0.053396236, 0.05155967, 0.0514087, 0.049229007, 0.049016923, 0.04769889, 0.04695942, 0.04662538, 0.046624888]"
2054085,"[299, 344, 97, 931, 2181, 2256, 2727, 425, 52, 1481]","[0.057765394, 0.04505755, 0.04224174, 0.039939202, 0.03981087, 0.039515268, 0.03929897, 0.03806348, 0.037609756, 0.037596975]"
816844,"[528, 341, 2852, 2132, 334, 3573, 4438, 1798, 3398, 1931]","[0.055820834, 0.054062165, 0.052660152, 0.048584707, 0.047318086, 0.045215156, 0.044816308, 0.044694804, 0.042005792, 0.041081198]"
1210897,"[4049, 1912, 1255, 2375, 3768, 1408, 3223, 1810, 3917, 4353]","[0.045411535, 0.044993974, 0.04400674, 0.043801215, 0.04136026, 0.041226365, 0.040980298, 0.038501687, 0.03794483, 0.03783125]"
396802,"[705, 2800, 2953, 3923, 3009, 1861, 2580, 334, 225, 4302]","[0.051232602, 0.04532303, 0.044023447, 0.043504737, 0.04345052, 0.041319035, 0.041198663, 0.040012404, 0.040005714, 0.03937943]"
1205791,"[253, 3743, 443, 954, 3505, 2329, 3487, 2209, 1050, 4266]","[0.04198667, 0.041674774, 0.03900477, 0.038256224, 0.037700187, 0.036952745, 0.035821203, 0.03471903, 0.034497336, 0.03444982]"
2426378,"[681, 3579, 563, 3923, 3021, 1652, 2617, 862, 1096, 2749]","[0.059605177, 0.053418133, 0.051870186, 0.05155214, 0.046320584, 0.04527772, 0.043466248, 0.041752852, 0.039775338, 0.038331714]"
922887,"[424, 2152, 2882, 1126, 3890, 2861, 2383, 18, 3159, 985]","[0.053229164, 0.05175844, 0.04807266, 0.042510133, 0.040826384, 0.04039051, 0.04008216, 0.038761348, 0.038376495, 0.03835651]"
1048320,"[3368, 3962, 1803, 2456, 994, 1096, 2186, 1744, 4043, 661]","[0.044947267, 0.042070176, 0.04175197, 0.04154723, 0.041538976, 0.040267166, 0.04006011, 0.04000592, 0.039443273, 0.039277364]"
22152,"[3192, 561, 1509, 696, 4249, 883, 1075, 133, 4429, 1476]","[0.055937156, 0.051437408, 0.049678873, 0.04894559, 0.048338205, 0.048204087, 0.046860334, 0.04664893, 0.045398112, 0.043594237]"
128460,"[1102, 311, 1046, 1373, 2443, 689, 3086, 4201, 1412, 357]","[0.072292775, 0.04998665, 0.048117958, 0.045459855, 0.045197386, 0.04510514, 0.04338051, 0.0431495, 0.04308019, 0.04080402]"
1434157,"[1060, 518, 2601, 3612, 3190, 2331, 2104, 1795, 952, 3047]","[0.063746445, 0.05041798, 0.04752541, 0.044783436, 0.04265728, 0.041026592, 0.03902706, 0.038473476, 0.037427265, 0.0373346]"
1945509,"[1314, 607, 1703, 1810, 1482, 1975, 3840, 3170, 273, 2139]","[0.044024494, 0.041849136, 0.041482482, 0.037808634, 0.037607346, 0.037257444, 0.037246644, 0.03627619, 0.035005838, 0.034875024]"
2326523,"[3962, 28, 3756, 2800, 26, 2852, 3427, 1905, 1625, 3650]","[0.06328598, 0.051333964, 0.046232734, 0.044999935, 0.043437418, 0.040967755, 0.040900834, 0.04053564, 0.038146913, 0.037202176]"
1448468,"[3860, 1408, 1428, 3128, 2000, 209, 759, 1877, 2862, 4472]","[0.05289105, 0.05042091, 0.049644537, 0.049416907, 0.04865281, 0.048618194, 0.04734103, 0.047075316, 0.04683725, 0.046166416]"
2278846,"[2314, 2755, 3368, 2385, 1293, 4474, 1011, 4249, 3326, 963]","[0.06095294, 0.058791444, 0.05308229, 0.052216608, 0.052194912, 0.049609557, 0.048568115, 0.047999695, 0.046801142, 0.045905173]"
1619438,"[3487, 2690, 2660, 3599, 1307, 1373, 4454, 2383, 2372, 2866]","[0.052414544, 0.045580886, 0.045326475, 0.04448804, 0.04216824, 0.041384704, 0.041118994, 0.04029262, 0.039023336, 0.038681623]"
202492,"[534, 4266, 1890, 4089, 4267, 4306, 3599, 4488, 248, 4185]","[0.045506127, 0.045388263, 0.042816848, 0.042579483, 0.042215005, 0.042192705, 0.041973855, 0.041085526, 0.03937611, 0.038961194]"
1139010,"[483, 1425, 1104, 636, 3314, 1645, 187, 3623, 908, 4123]","[0.053663936, 0.051368628, 0.048888564, 0.044251777, 0.044192474, 0.04407596, 0.043928348, 0.042483646, 0.041859627, 0.041129235]"
2193861,"[26, 4171, 97, 2804, 2518, 289, 2590, 3595, 393, 253]","[0.06668515, 0.05642531, 0.053696807, 0.048458993, 0.043862674, 0.043064132, 0.040872734, 0.0404343, 0.039836343, 0.0397737]"
2127631,"[4341, 3826, 1633, 3816, 185, 3242, 1394, 942, 3833, 2566]","[0.058006775, 0.048263684, 0.047351517, 0.046789497, 0.04551099, 0.03982092, 0.039675087, 0.039415374, 0.039197855, 0.03894113]"
2306415,"[2408, 299, 3907, 670, 1867, 329, 2548, 1754, 1955, 2033]","[0.05571494, 0.05323939, 0.052342456, 0.04748834, 0.043775402, 0.043719765, 0.043235205, 0.042806603, 0.042752344, 0.04198392]"
2086276,"[1120, 3526, 378, 2668, 3355, 2727, 3013, 4284, 3907, 344]","[0.058171928, 0.044475622, 0.044022292, 0.043657046, 0.04040554, 0.04010653, 0.03997175, 0.03783238, 0.035766475, 0.035742547]"
1788183,"[4478, 2152, 4271, 3159, 2329, 2016, 896, 408, 26, 2578]","[0.0655636, 0.06377477, 0.050495878, 0.049683034, 0.047096226, 0.046623208, 0.045829974, 0.04550605, 0.044644106, 0.043768004]"
1738698,"[2800, 2161, 4080, 3557, 313, 4386, 2411, 1467, 1021, 1373]","[0.05162687, 0.0506086, 0.04940064, 0.045285255, 0.04434369, 0.04349302, 0.043129876, 0.04290151, 0.042558108, 0.040895633]"
91967,"[1721, 425, 2228, 4255, 1804, 2186, 3331, 2757, 2408, 3541]","[0.04626997, 0.04437798, 0.040360294, 0.039984196, 0.038835064, 0.03756588, 0.03652822, 0.03561082, 0.035604384, 0.034306493]"
